city,year,month,type,value
Lubbock,2009,5,price,111400
Lubbock,2009,6,sales,385
Lubbock,2009,6,price,115200
Lubbock,2009,7,sales,348
Lubbock,2009,7,price,110300
Lubbock,2009,8,sales,289
Lubbock,2009,8,price,115100
Lubbock,2009,9,sales,248
Lubbock,2009,9,price,111000
Lubbock,2009,10,sales,250
Lubbock,2009,10,price,114900
Lubbock,2009,11,sales,257
Lubbock,2009,11,price,107000
Lubbock,2009,12,sales,174
Lubbock,2009,12,price,116200
Lubbock,2010,1,sales,139
Lubbock,2010,1,price,108100
Lubbock,2010,2,sales,156
Lubbock,2010,2,price,110700
Lubbock,2010,3,sales,316
Lubbock,2010,3,price,109800
Lubbock,2010,4,sales,321
Lubbock,2010,4,price,114800
Lubbock,2010,5,sales,351
Lubbock,2010,5,price,114900
Lubbock,2010,6,sales,323
Lubbock,2010,6,price,116300
Lubbock,2010,7,sales,225
Lubbock,2010,7,price,113600
Lubbock,2010,8,sales,251
Lubbock,2010,8,price,111700
Lubbock,2010,9,sales,189
Lubbock,2010,9,price,126200
Lubbock,2010,10,sales,185
Lubbock,2010,10,price,114100
Lubbock,2010,11,sales,169
Lubbock,2010,11,price,118500
Lubbock,2010,12,sales,220
Lubbock,2010,12,price,112900
Lubbock,2011,1,sales,135
Lubbock,2011,1,price,110000
Lubbock,2011,2,sales,142
Lubbock,2011,2,price,102500
Lubbock,2011,3,sales,210
Lubbock,2011,3,price,116100
Lubbock,2011,4,sales,233
Lubbock,2011,4,price,106400
Lubbock,2011,5,sales,279
Lubbock,2011,5,price,114900
Lubbock,2011,6,sales,326
Lubbock,2011,6,price,120500
Lubbock,2011,7,sales,311
Lubbock,2011,7,price,119000
Lubbock,2011,8,sales,264
Lubbock,2011,8,price,125300
Lubbock,2011,9,sales,263
Lubbock,2011,9,price,120300
Lubbock,2011,10,sales,208
Lubbock,2011,10,price,114500
Lubbock,2011,11,sales,178
Lubbock,2011,11,price,123500
Lubbock,2011,12,sales,224
Lubbock,2011,12,price,118600
Lubbock,2012,1,sales,148
Lubbock,2012,1,price,112200
Lubbock,2012,2,sales,201
Lubbock,2012,2,price,115900
Lubbock,2012,3,sales,268
Lubbock,2012,3,price,120900
Lubbock,2012,4,sales,280
Lubbock,2012,4,price,113500
Lubbock,2012,5,sales,353
Lubbock,2012,5,price,121200
Lubbock,2012,6,sales,365
Lubbock,2012,6,price,125800
Lubbock,2012,7,sales,307
Lubbock,2012,7,price,121800
Lubbock,2012,8,sales,361
Lubbock,2012,8,price,119600
Lubbock,2012,9,sales,256
Lubbock,2012,9,price,122600
Lubbock,2012,10,sales,261
Lubbock,2012,10,price,123900
Lubbock,2012,11,sales,256
Lubbock,2012,11,price,123300
Lubbock,2012,12,sales,275
Lubbock,2012,12,price,124600
Lubbock,2013,1,sales,217
Lubbock,2013,1,price,119500
Lubbock,2013,2,sales,250
Lubbock,2013,2,price,124200
Lubbock,2013,3,sales,366
Lubbock,2013,3,price,124000
Lubbock,2013,4,sales,354
Lubbock,2013,4,price,120000
Lubbock,2013,5,sales,427
Lubbock,2013,5,price,128900
Lubbock,2013,6,sales,407
Lubbock,2013,6,price,125700
Lubbock,2013,7,sales,468
Lubbock,2013,7,price,128600
Lubbock,2013,8,sales,368
Lubbock,2013,8,price,130700
Lubbock,2013,9,sales,314
Lubbock,2013,9,price,132300
Lubbock,2013,10,sales,287
Lubbock,2013,10,price,130000
Lubbock,2013,11,sales,254
Lubbock,2013,11,price,125300
Lubbock,2013,12,sales,NA
Lubbock,2013,12,price,NA
Lubbock,2014,1,sales,221
Lubbock,2014,1,price,124300
Lubbock,2014,2,sales,217
Lubbock,2014,2,price,127600
Lubbock,2014,3,sales,260
Lubbock,2014,3,price,133900
Lubbock,2014,4,sales,352
Lubbock,2014,4,price,133500
Lubbock,2014,5,sales,361
Lubbock,2014,5,price,133400
Lubbock,2014,6,sales,436
Lubbock,2014,6,price,141900
Lubbock,2014,7,sales,391
Lubbock,2014,7,price,137300
Lubbock,2014,8,sales,376
Lubbock,2014,8,price,143300
Lubbock,2014,9,sales,286
Lubbock,2014,9,price,140000
Lubbock,2014,10,sales,312
Lubbock,2014,10,price,136800
Lubbock,2014,11,sales,256
Lubbock,2014,11,price,132000
Lubbock,2014,12,sales,281
Lubbock,2014,12,price,133600
Lubbock,2015,1,sales,202
Lubbock,2015,1,price,132400
Lubbock,2015,2,sales,228
Lubbock,2015,2,price,130600
Lubbock,2015,3,sales,372
Lubbock,2015,3,price,139100
Lubbock,2015,4,sales,360
Lubbock,2015,4,price,137000
Lubbock,2015,5,sales,422
Lubbock,2015,5,price,140500
Lubbock,2015,6,sales,425
Lubbock,2015,6,price,141400
Lubbock,2015,7,sales,439
Lubbock,2015,7,price,141400
Lufkin,2000,1,sales,28
Lufkin,2000,1,price,68000
Lufkin,2000,2,sales,35
Lufkin,2000,2,price,75000
Lufkin,2000,3,sales,44
Lufkin,2000,3,price,75000
Lufkin,2000,4,sales,47
Lufkin,2000,4,price,67500
Lufkin,2000,5,sales,44
Lufkin,2000,5,price,75000
Lufkin,2000,6,sales,55
Lufkin,2000,6,price,75000
Lufkin,2000,7,sales,36
Lufkin,2000,7,price,86700
Lufkin,2000,8,sales,34
Lufkin,2000,8,price,66700
Lufkin,2000,9,sales,65
Lufkin,2000,9,price,67900
Lufkin,2000,10,sales,51
Lufkin,2000,10,price,86400
Lufkin,2000,11,sales,34
Lufkin,2000,11,price,105000
Lufkin,2000,12,sales,33
Lufkin,2000,12,price,82500
Lufkin,2001,1,sales,20
Lufkin,2001,1,price,80000
Lufkin,2001,2,sales,30
Lufkin,2001,2,price,87500
Lufkin,2001,3,sales,50
Lufkin,2001,3,price,85000
Lufkin,2001,4,sales,34
Lufkin,2001,4,price,86700
Lufkin,2001,5,sales,59
Lufkin,2001,5,price,85000
Lufkin,2001,6,sales,63
Lufkin,2001,6,price,87000
Lufkin,2001,7,sales,49
Lufkin,2001,7,price,86400
Lufkin,2001,8,sales,43
Lufkin,2001,8,price,75800
Lufkin,2001,9,sales,39
Lufkin,2001,9,price,81700
Lufkin,2001,10,sales,49
Lufkin,2001,10,price,77500
Lufkin,2001,11,sales,36
Lufkin,2001,11,price,73300
Lufkin,2001,12,sales,46
Lufkin,2001,12,price,90000
Lufkin,2002,1,sales,46
Lufkin,2002,1,price,74000
Lufkin,2002,2,sales,39
Lufkin,2002,2,price,69200
Lufkin,2002,3,sales,64
Lufkin,2002,3,price,77000
Lufkin,2002,4,sales,51
Lufkin,2002,4,price,85800
Lufkin,2002,5,sales,67
Lufkin,2002,5,price,83000
Lufkin,2002,6,sales,57
Lufkin,2002,6,price,86900
Lufkin,2002,7,sales,71
Lufkin,2002,7,price,81200
Lufkin,2002,8,sales,69
Lufkin,2002,8,price,79600
Lufkin,2002,9,sales,47
Lufkin,2002,9,price,81200
Lufkin,2002,10,sales,65
Lufkin,2002,10,price,75000
Lufkin,2002,11,sales,50
Lufkin,2002,11,price,85000
Lufkin,2002,12,sales,70
Lufkin,2002,12,price,81200
Lufkin,2003,1,sales,45
Lufkin,2003,1,price,75600
Lufkin,2003,2,sales,36
Lufkin,2003,2,price,80000
Lufkin,2003,3,sales,46
Lufkin,2003,3,price,75000
Lufkin,2003,4,sales,74
Lufkin,2003,4,price,75600
Lufkin,2003,5,sales,61
Lufkin,2003,5,price,81000
Lufkin,2003,6,sales,50
Lufkin,2003,6,price,80000
Lufkin,2003,7,sales,60
Lufkin,2003,7,price,85000
Lufkin,2003,8,sales,61
Lufkin,2003,8,price,79200
Lufkin,2003,9,sales,45
Lufkin,2003,9,price,81000
Lufkin,2003,10,sales,74
Lufkin,2003,10,price,90000
Lufkin,2003,11,sales,48
Lufkin,2003,11,price,80000
Lufkin,2003,12,sales,49
Lufkin,2003,12,price,81000
Lufkin,2004,1,sales,39
Lufkin,2004,1,price,81700
Lufkin,2004,2,sales,52
Lufkin,2004,2,price,86700
Lufkin,2004,3,sales,60
Lufkin,2004,3,price,91200
Lufkin,2004,4,sales,64
Lufkin,2004,4,price,93300
Lufkin,2004,5,sales,72
Lufkin,2004,5,price,94000
Lufkin,2004,6,sales,45
Lufkin,2004,6,price,113800
Lufkin,2004,7,sales,57
Lufkin,2004,7,price,78300
Lufkin,2004,8,sales,81
Lufkin,2004,8,price,76400
Lufkin,2004,9,sales,59
Lufkin,2004,9,price,96400
Lufkin,2004,10,sales,56
Lufkin,2004,10,price,88900
Lufkin,2004,11,sales,76
Lufkin,2004,11,price,86000
Lufkin,2004,12,sales,62
Lufkin,2004,12,price,80000
Lufkin,2005,1,sales,40
Lufkin,2005,1,price,106700
Lufkin,2005,2,sales,44
Lufkin,2005,2,price,87000
Lufkin,2005,3,sales,72
Lufkin,2005,3,price,80000
Lufkin,2005,4,sales,63
Lufkin,2005,4,price,90800
Lufkin,2005,5,sales,84
Lufkin,2005,5,price,90000
Lufkin,2005,6,sales,85
Lufkin,2005,6,price,107100
Lufkin,2005,7,sales,80
Lufkin,2005,7,price,95800
Lufkin,2005,8,sales,90
Lufkin,2005,8,price,102200
Lufkin,2005,9,sales,62
Lufkin,2005,9,price,100000
Lufkin,2005,10,sales,67
Lufkin,2005,10,price,87000
Lufkin,2005,11,sales,47
Lufkin,2005,11,price,83800
Lufkin,2005,12,sales,63
Lufkin,2005,12,price,88300
Lufkin,2006,1,sales,54
Lufkin,2006,1,price,93300
Lufkin,2006,2,sales,58
Lufkin,2006,2,price,90000
Lufkin,2006,3,sales,82
Lufkin,2006,3,price,65000
Lufkin,2006,4,sales,66
Lufkin,2006,4,price,108600
Lufkin,2006,5,sales,87
Lufkin,2006,5,price,102000
Lufkin,2006,6,sales,75
Lufkin,2006,6,price,123800
Lufkin,2006,7,sales,72
Lufkin,2006,7,price,115000
Lufkin,2006,8,sales,101
Lufkin,2006,8,price,123300
Lufkin,2006,9,sales,61
Lufkin,2006,9,price,101700
Lufkin,2006,10,sales,78
Lufkin,2006,10,price,77800
Lufkin,2006,11,sales,49
Lufkin,2006,11,price,89200
Lufkin,2006,12,sales,51
Lufkin,2006,12,price,115000
Lufkin,2007,1,sales,59
Lufkin,2007,1,price,121100
Lufkin,2007,2,sales,47
Lufkin,2007,2,price,102500
Lufkin,2007,3,sales,54
Lufkin,2007,3,price,92500
Lufkin,2007,4,sales,65
Lufkin,2007,4,price,105000
Lufkin,2007,5,sales,76
Lufkin,2007,5,price,120000
Lufkin,2007,6,sales,86
Lufkin,2007,6,price,95700
Lufkin,2007,7,sales,71
Lufkin,2007,7,price,87900
Lufkin,2007,8,sales,68
Lufkin,2007,8,price,102900
Lufkin,2007,9,sales,54
Lufkin,2007,9,price,116000
Lufkin,2007,10,sales,73
Lufkin,2007,10,price,98800
Lufkin,2007,11,sales,63
Lufkin,2007,11,price,108800
Lufkin,2007,12,sales,38
Lufkin,2007,12,price,82500
Lufkin,2008,1,sales,54
Lufkin,2008,1,price,103300
Lufkin,2008,2,sales,58
Lufkin,2008,2,price,100000
Lufkin,2008,3,sales,51
Lufkin,2008,3,price,87000
Lufkin,2008,4,sales,52
Lufkin,2008,4,price,120000
Lufkin,2008,5,sales,82
Lufkin,2008,5,price,100000
Lufkin,2008,6,sales,70
Lufkin,2008,6,price,120000
Lufkin,2008,7,sales,48
Lufkin,2008,7,price,116000
Lufkin,2008,8,sales,60
Lufkin,2008,8,price,114300
Lufkin,2008,9,sales,37
Lufkin,2008,9,price,112500
Lufkin,2008,10,sales,44
Lufkin,2008,10,price,96000
Lufkin,2008,11,sales,21
Lufkin,2008,11,price,127500
Lufkin,2008,12,sales,51
Lufkin,2008,12,price,115000
Lufkin,2009,1,sales,28
Lufkin,2009,1,price,100000
Lufkin,2009,2,sales,34
Lufkin,2009,2,price,116700
Lufkin,2009,3,sales,55
Lufkin,2009,3,price,117500
Lufkin,2009,4,sales,44
Lufkin,2009,4,price,136000
Lufkin,2009,5,sales,62
Lufkin,2009,5,price,117100
Lufkin,2009,6,sales,55
Lufkin,2009,6,price,110000
Lufkin,2009,7,sales,54
Lufkin,2009,7,price,130000
Lufkin,2009,8,sales,48
Lufkin,2009,8,price,95000
Lufkin,2009,9,sales,46
Lufkin,2009,9,price,120000
Lufkin,2009,10,sales,50
Lufkin,2009,10,price,104000
Lufkin,2009,11,sales,43
Lufkin,2009,11,price,113800
Lufkin,2009,12,sales,46
Lufkin,2009,12,price,120000
Lufkin,2010,1,sales,30
Lufkin,2010,1,price,92000
Lufkin,2010,2,sales,27
Lufkin,2010,2,price,103300
Lufkin,2010,3,sales,54
Lufkin,2010,3,price,130000
Lufkin,2010,4,sales,49
Lufkin,2010,4,price,107800
Lufkin,2010,5,sales,53
Lufkin,2010,5,price,121000
Lufkin,2010,6,sales,56
Lufkin,2010,6,price,120000
Lufkin,2010,7,sales,42
Lufkin,2010,7,price,140000
Lufkin,2010,8,sales,42
Lufkin,2010,8,price,126700
Lufkin,2010,9,sales,36
Lufkin,2010,9,price,124000
Lufkin,2010,10,sales,37
Lufkin,2010,10,price,105000
Lufkin,2010,11,sales,41
Lufkin,2010,11,price,143300
Lufkin,2010,12,sales,43
Lufkin,2010,12,price,82500
Lufkin,2011,1,sales,25
Lufkin,2011,1,price,83800
Lufkin,2011,2,sales,29
Lufkin,2011,2,price,110000
Lufkin,2011,3,sales,43
Lufkin,2011,3,price,125000
Lufkin,2011,4,sales,39
Lufkin,2011,4,price,123300
Lufkin,2011,5,sales,53
Lufkin,2011,5,price,102000
Lufkin,2011,6,sales,59
Lufkin,2011,6,price,97500
Lufkin,2011,7,sales,46
Lufkin,2011,7,price,120000
Lufkin,2011,8,sales,59
Lufkin,2011,8,price,110000
Lufkin,2011,9,sales,60
Lufkin,2011,9,price,108900
Lufkin,2011,10,sales,37
Lufkin,2011,10,price,91700
Lufkin,2011,11,sales,27
Lufkin,2011,11,price,89000
Lufkin,2011,12,sales,29
Lufkin,2011,12,price,112500
Lufkin,2012,1,sales,30
Lufkin,2012,1,price,124000
Lufkin,2012,2,sales,32
Lufkin,2012,2,price,100000
Lufkin,2012,3,sales,54
Lufkin,2012,3,price,106700
Lufkin,2012,4,sales,43
Lufkin,2012,4,price,118300
Lufkin,2012,5,sales,51
Lufkin,2012,5,price,136200
Lufkin,2012,6,sales,58
Lufkin,2012,6,price,120000
Lufkin,2012,7,sales,47
Lufkin,2012,7,price,123000
Lufkin,2012,8,sales,55
Lufkin,2012,8,price,148300
Lufkin,2012,9,sales,57
Lufkin,2012,9,price,127500
Lufkin,2012,10,sales,36
Lufkin,2012,10,price,124000
Lufkin,2012,11,sales,33
Lufkin,2012,11,price,136700
Lufkin,2012,12,sales,43
Lufkin,2012,12,price,125000
Lufkin,2013,1,sales,35
Lufkin,2013,1,price,111700
Lufkin,2013,2,sales,35
Lufkin,2013,2,price,110000
Lufkin,2013,3,sales,45
Lufkin,2013,3,price,145000
Lufkin,2013,4,sales,73
Lufkin,2013,4,price,141200
Lufkin,2013,5,sales,58
Lufkin,2013,5,price,120000
Lufkin,2013,6,sales,51
Lufkin,2013,6,price,113800
Lufkin,2013,7,sales,58
Lufkin,2013,7,price,140000
Lufkin,2013,8,sales,45
Lufkin,2013,8,price,118000
Lufkin,2013,9,sales,47
Lufkin,2013,9,price,110000
Lufkin,2013,10,sales,42
Lufkin,2013,10,price,133300
Lufkin,2013,11,sales,37
Lufkin,2013,11,price,116700
Lufkin,2013,12,sales,52
Lufkin,2013,12,price,126700
Lufkin,2014,1,sales,36
Lufkin,2014,1,price,120000
Lufkin,2014,2,sales,34
Lufkin,2014,2,price,90000
Lufkin,2014,3,sales,48
Lufkin,2014,3,price,126700
Lufkin,2014,4,sales,62
Lufkin,2014,4,price,130000
Lufkin,2014,5,sales,57
Lufkin,2014,5,price,118000
Lufkin,2014,6,sales,64
Lufkin,2014,6,price,152500
Lufkin,2014,7,sales,55
Lufkin,2014,7,price,135700
Lufkin,2014,8,sales,55
Lufkin,2014,8,price,150000
Lufkin,2014,9,sales,64
Lufkin,2014,9,price,134500
Lufkin,2014,10,sales,60
Lufkin,2014,10,price,145700
Lufkin,2014,11,sales,51
Lufkin,2014,11,price,125000
Lufkin,2014,12,sales,51
Lufkin,2014,12,price,161400
Lufkin,2015,1,sales,37
Lufkin,2015,1,price,134000
Lufkin,2015,2,sales,43
Lufkin,2015,2,price,110000
Lufkin,2015,3,sales,52
Lufkin,2015,3,price,134300
Lufkin,2015,4,sales,61
Lufkin,2015,4,price,155000
Lufkin,2015,5,sales,50
Lufkin,2015,5,price,140000
Lufkin,2015,6,sales,70
Lufkin,2015,6,price,160000
Lufkin,2015,7,sales,75
Lufkin,2015,7,price,145000
McAllen,2000,1,sales,67
McAllen,2000,1,price,69400
McAllen,2000,2,sales,100
McAllen,2000,2,price,73200
McAllen,2000,3,sales,NA
McAllen,2000,3,price,NA
McAllen,2000,4,sales,64
McAllen,2000,4,price,80000
McAllen,2000,5,sales,129
McAllen,2000,5,price,78100
McAllen,2000,6,sales,120
McAllen,2000,6,price,82000
McAllen,2000,7,sales,103
McAllen,2000,7,price,85800
McAllen,2000,8,sales,120
McAllen,2000,8,price,77700
McAllen,2000,9,sales,102
McAllen,2000,9,price,85000
McAllen,2000,10,sales,106
McAllen,2000,10,price,84400
McAllen,2000,11,sales,92
McAllen,2000,11,price,84600
McAllen,2000,12,sales,NA
McAllen,2000,12,price,NA
McAllen,2001,1,sales,86
McAllen,2001,1,price,78000
McAllen,2001,2,sales,107
McAllen,2001,2,price,72800
McAllen,2001,3,sales,122
McAllen,2001,3,price,82600
McAllen,2001,4,sales,132
McAllen,2001,4,price,83000
McAllen,2001,5,sales,122
McAllen,2001,5,price,89200
McAllen,2001,6,sales,132
McAllen,2001,6,price,90000
McAllen,2001,7,sales,149
McAllen,2001,7,price,88900
McAllen,2001,8,sales,153
McAllen,2001,8,price,89300
McAllen,2001,9,sales,118
McAllen,2001,9,price,88600
McAllen,2001,10,sales,126
McAllen,2001,10,price,82800
McAllen,2001,11,sales,144
McAllen,2001,11,price,82500
McAllen,2001,12,sales,121
McAllen,2001,12,price,74600
McAllen,2002,1,sales,105
McAllen,2002,1,price,84600
McAllen,2002,2,sales,118
McAllen,2002,2,price,85000
McAllen,2002,3,sales,117
McAllen,2002,3,price,89000
McAllen,2002,4,sales,124
McAllen,2002,4,price,88000
McAllen,2002,5,sales,139
McAllen,2002,5,price,87800
McAllen,2002,6,sales,160
McAllen,2002,6,price,88100
McAllen,2002,7,sales,119
McAllen,2002,7,price,92500
McAllen,2002,8,sales,185
McAllen,2002,8,price,89300
McAllen,2002,9,sales,126
McAllen,2002,9,price,87900
McAllen,2002,10,sales,138
McAllen,2002,10,price,88500
McAllen,2002,11,sales,129
McAllen,2002,11,price,81700
McAllen,2002,12,sales,155
McAllen,2002,12,price,90000
McAllen,2003,1,sales,113
McAllen,2003,1,price,86800
McAllen,2003,2,sales,111
McAllen,2003,2,price,88100
McAllen,2003,3,sales,132
McAllen,2003,3,price,85000
McAllen,2003,4,sales,138
McAllen,2003,4,price,86800
McAllen,2003,5,sales,152
McAllen,2003,5,price,88000
McAllen,2003,6,sales,177
McAllen,2003,6,price,95800
McAllen,2003,7,sales,171
McAllen,2003,7,price,101800
McAllen,2003,8,sales,178
McAllen,2003,8,price,87500
McAllen,2003,9,sales,160
McAllen,2003,9,price,88300
McAllen,2003,10,sales,136
McAllen,2003,10,price,90000
McAllen,2003,11,sales,120
McAllen,2003,11,price,92900
McAllen,2003,12,sales,151
McAllen,2003,12,price,96100
McAllen,2004,1,sales,138
McAllen,2004,1,price,86500
McAllen,2004,2,sales,148
McAllen,2004,2,price,88900
McAllen,2004,3,sales,170
McAllen,2004,3,price,92800
McAllen,2004,4,sales,201
McAllen,2004,4,price,80400
McAllen,2004,5,sales,170
McAllen,2004,5,price,102500
McAllen,2004,6,sales,196
McAllen,2004,6,price,99500
McAllen,2004,7,sales,193
McAllen,2004,7,price,95800
McAllen,2004,8,sales,183
McAllen,2004,8,price,93200
McAllen,2004,9,sales,163
McAllen,2004,9,price,111700
McAllen,2004,10,sales,162
McAllen,2004,10,price,101200
McAllen,2004,11,sales,147
McAllen,2004,11,price,101800
McAllen,2004,12,sales,174
McAllen,2004,12,price,94000
McAllen,2005,1,sales,154
McAllen,2005,1,price,90000
McAllen,2005,2,sales,151
McAllen,2005,2,price,94400
McAllen,2005,3,sales,177
McAllen,2005,3,price,107900
McAllen,2005,4,sales,170
McAllen,2005,4,price,90000
McAllen,2005,5,sales,205
McAllen,2005,5,price,106500
McAllen,2005,6,sales,224
McAllen,2005,6,price,102100
McAllen,2005,7,sales,196
McAllen,2005,7,price,100000
McAllen,2005,8,sales,214
McAllen,2005,8,price,105900
McAllen,2005,9,sales,187
McAllen,2005,9,price,97500
McAllen,2005,10,sales,218
McAllen,2005,10,price,100000
McAllen,2005,11,sales,254
McAllen,2005,11,price,97000
McAllen,2005,12,sales,184
McAllen,2005,12,price,110400
McAllen,2006,1,sales,148
McAllen,2006,1,price,103200
McAllen,2006,2,sales,150
McAllen,2006,2,price,110000
McAllen,2006,3,sales,227
McAllen,2006,3,price,102000
McAllen,2006,4,sales,208
McAllen,2006,4,price,110300
McAllen,2006,5,sales,184
McAllen,2006,5,price,110400
McAllen,2006,6,sales,261
McAllen,2006,6,price,107000
McAllen,2006,7,sales,216
McAllen,2006,7,price,109000
McAllen,2006,8,sales,258
McAllen,2006,8,price,118800
McAllen,2006,9,sales,217
McAllen,2006,9,price,116200
McAllen,2006,10,sales,248
McAllen,2006,10,price,110900
McAllen,2006,11,sales,212
McAllen,2006,11,price,118100
McAllen,2006,12,sales,201
McAllen,2006,12,price,103900
McAllen,2007,1,sales,170
McAllen,2007,1,price,107500
McAllen,2007,2,sales,167
McAllen,2007,2,price,110700
McAllen,2007,3,sales,231
McAllen,2007,3,price,102400
McAllen,2007,4,sales,208
McAllen,2007,4,price,96700
McAllen,2007,5,sales,231
McAllen,2007,5,price,106200
McAllen,2007,6,sales,161
McAllen,2007,6,price,123900
McAllen,2007,7,sales,176
McAllen,2007,7,price,123200
McAllen,2007,8,sales,207
McAllen,2007,8,price,124200
McAllen,2007,9,sales,184
McAllen,2007,9,price,99000
McAllen,2007,10,sales,202
McAllen,2007,10,price,117100
McAllen,2007,11,sales,163
McAllen,2007,11,price,114600
McAllen,2007,12,sales,186
McAllen,2007,12,price,106300
McAllen,2008,1,sales,184
McAllen,2008,1,price,100000
McAllen,2008,2,sales,209
McAllen,2008,2,price,97300
McAllen,2008,3,sales,169
McAllen,2008,3,price,89100
McAllen,2008,4,sales,187
McAllen,2008,4,price,100500
McAllen,2008,5,sales,227
McAllen,2008,5,price,100400
McAllen,2008,6,sales,157
McAllen,2008,6,price,105500
McAllen,2008,7,sales,159
McAllen,2008,7,price,101300
McAllen,2008,8,sales,220
McAllen,2008,8,price,106500
McAllen,2008,9,sales,178
McAllen,2008,9,price,117100
McAllen,2008,10,sales,194
McAllen,2008,10,price,108600
McAllen,2008,11,sales,103
McAllen,2008,11,price,101100
McAllen,2008,12,sales,165
McAllen,2008,12,price,89700
McAllen,2009,1,sales,131
McAllen,2009,1,price,91200
McAllen,2009,2,sales,143
McAllen,2009,2,price,90400
McAllen,2009,3,sales,179
McAllen,2009,3,price,94700
McAllen,2009,4,sales,173
McAllen,2009,4,price,89700
McAllen,2009,5,sales,167
McAllen,2009,5,price,96800
McAllen,2009,6,sales,182
McAllen,2009,6,price,110000
McAllen,2009,7,sales,176
McAllen,2009,7,price,108700
McAllen,2009,8,sales,136
McAllen,2009,8,price,104800
McAllen,2009,9,sales,181
McAllen,2009,9,price,104100
McAllen,2009,10,sales,188
McAllen,2009,10,price,101500
McAllen,2009,11,sales,140
McAllen,2009,11,price,103300
McAllen,2009,12,sales,163
McAllen,2009,12,price,100500
McAllen,2010,1,sales,137
McAllen,2010,1,price,93800
McAllen,2010,2,sales,146
McAllen,2010,2,price,96700
McAllen,2010,3,sales,256
McAllen,2010,3,price,93800
McAllen,2010,4,sales,249
McAllen,2010,4,price,104700
McAllen,2010,5,sales,181
