name,address,city,state,stars,review_count,Name
Subway,262 Washington St,Boston,MA,1.5,10,Downtown
Post 390,406 Stuart St,Boston,MA,3.5,663,Back Bay
Pizza Shuttle,239 Meridian St,Boston,MA,3.5,18,East Boston
Napoli Pastry Shop,120 Salem St,Boston,MA,4,28,North End
Eastern Pier II,146 Northern Ave,Boston,MA,3,6,South Boston Waterfront
Kingston Station,25 Kingston St,Boston,MA,3.5,367,Downtown
Pizza Pie-er,182 Massachusetts Ave,Boston,MA,3.5,91,Back Bay
Boston College Club,"100 Federal St, Fl 36",Boston,MA,4.5,29,Downtown
Fillbelly's The Kitchen Kingz,NA,Boston,MA,4,6,South Boston
sweetgreen,87 Summer St,Boston,MA,4,68,Downtown
IL Mondo Pizzeria,738 Huntington Ave,Boston,MA,3,260,Mission Hill
House of Siam,542 Columbus Ave,Boston,MA,3.5,198,South End
Jonquils Cafe & Bakery,125 Newbury St,Boston,MA,3.5,120,Back Bay
Atlantic Fish Company,761 Boylston St,Boston,MA,4,2575,Back Bay
Scup's In The Harbour,"256 Marginal St, Bldg 16",Boston,MA,4.5,133,NA
Time Out Market - Boston,401 Park Dr,Boston,MA,3,282,Fenway
The Capital Grille,900 Boylston St,Boston,MA,4.5,944,Back Bay
The Palm Boston,"1 International Pl, Ste 190",Boston,MA,3.5,215,Downtown
Coda,329 Columbus Ave,Boston,MA,4,600,South End
Sandwich Express,99 Summer St,Boston,MA,4,28,Downtown
Conor Larkins Grill & Tap,329 Huntington Ave,Boston,MA,3.5,113,Fenway
Tavitas,1 S Station,Boston,MA,3,83,Downtown
Los Pinos Mexican Restaurant & Grill,82 Bennington St,Boston,MA,4,9,East Boston
Local 149,149 P St,Boston,MA,3.5,431,South Boston
Howard Johnson Inn Fenway Park Boston,1271 Boylston Street,Boston,MA,2,23,Fenway
California Pizza Kitchen at Prudential,"800 Boylston St, Prudential",Boston,MA,3,225,Back Bay
Peet's Coffee and Tea,625 Huntington Ave,Boston,MA,2,13,Longwood
RED WHITE BUDDHA RAMEN,294 Newbury St,Boston,MA,4.5,167,Back Bay
Flat Black Coffee Company,50 Broad St,Boston,MA,4,186,Downtown
Mulligans,83 Canal St,Boston,MA,4.5,92,West End
B.GOOD,665 Boylston St,Boston,MA,3.5,137,Back Bay
Moyzilla,NA,Boston,MA,4,93,South End
Benny's Crepe Cafe,Trinity Pl,Boston,MA,3.5,19,Back Bay
Empire Garden Restaurant,690 Washington St,Boston,MA,3,429,Chinatown
Ikura,254 Newbury St,Boston,MA,4,58,Back Bay
Boston Segway Tours,199 State St,Boston,MA,4.5,89,Downtown
Silk Road BBQ,"Rowes Wharf Plz, 300 Atlantic Ave",Boston,MA,4,29,Downtown
Cuong's Vegan Sandwiches,5 Beach St,Boston,MA,4.5,117,Chinatown
Angora Cafe,"1024 Commonwealth Ave, Ste A",Boston,MA,3,296,NA
North Street Grille,229 North St,Boston,MA,4,977,North End
The Joint,605 Centre St,Boston,MA,4,22,Jamaica Plain
Meng's Kitchen,1102 Washington St,Boston,MA,4.5,5,Downtown
Blu Restaurant & Bar,"4 Avery St, Fl 4, Equinox Sports Club",Boston,MA,3.5,246,Downtown
Potbelly Sandwich Shop,"1 Harborside Dr, Boston Logan Int'l Airport, Terminal C, Space No 48, Terminal C",Boston,MA,3.5,146,East Boston
Wingz N Tingz,312 Bowdoin St,Boston,MA,2,8,Dorchester
Quincy Market,4 S Market St,Boston,MA,4,707,Downtown
Ghost Pepper Taco + Tequila Bar,120 Savin Hill Ave,Boston,MA,3.5,74,Dorchester
Emerson's Cafe,80 Boylston St,Boston,MA,2.5,35,Downtown
Broadway Pizza,321 W Broadway,Boston,MA,3,45,South Boston
Espresso Royale Caffe,286 Newbury St,Boston,MA,4,198,Back Bay
Paradise Rock Club,967 Commonwealth Ave,Boston,MA,3.5,372,Allston
Lolita Cocina & Tequila Bar Fort Point,253 Summer St,Boston,MA,4,503,South Boston Waterfront
Saigon Chicken House,223 Adams St,Boston,MA,3.5,42,Dorchester
Red Lantern,39 Stanhope St,Boston,MA,3.5,690,Back Bay
Subway,1122 Boylston St,Boston,MA,2,15,Fenway
Subway,162 Harvard Ave,Boston,MA,2.5,22,Allston
SRV Boston,569 Columbus Ave,Boston,MA,4.5,428,South End
Kelly's Roast Beef,1 Harborside Dr,Boston,MA,2.5,45,East Boston
Dunkin' Donuts,333 Newbury St,Boston,MA,3,9,Back Bay
INQ,279 Newbury St,Boston,MA,2,6,Back Bay
Mi Pueblito Restaurant,333 Border St,Boston,MA,4.5,181,East Boston
Uno Pizzeria & Grill,"Kenmore Square, 645 Beacon St",Boston,MA,2.5,183,Fenway
Charlie's Sandwich Shoppe,"429 Columbus Ave, Ste 1",Boston,MA,4,306,South End
Subway,350 Longwood Ave,Boston,MA,2.5,14,Longwood
Pita,473 Albany St,Boston,MA,4,236,South End
The Hideout,340 Faneuil Hall Market Pl,Boston,MA,3,25,Downtown
Gourmet China House,55 Beach St,Boston,MA,3.5,232,Chinatown
Café Apropos,39 Dalton St,Boston,MA,3.5,6,Back Bay
New Dong Khanh,83 Harrison Ave,Boston,MA,4,569,Chinatown
Sabatino's Restaurant and Grill,95 N Washington St,Boston,MA,5,7,North End
Top Secret Sandwiches,33-A Boston Fish Pier,Boston,MA,3.5,7,South Boston Waterfront
El Pelón Taquería,92 Peterborough St,Boston,MA,4,1121,Fenway
Flash's,310 Stuart St,Boston,MA,3.5,201,Back Bay
Jade Garden,18-20 Tyler St,Boston,MA,3.5,232,Chinatown
Caffe Umbra,1395 Washington St,Boston,MA,4.5,6,South End
TeaMoji,3 N Beacon St,Boston,MA,4,133,Allston
Intrigue Cafe,70 Rowes Wharf,Boston,MA,3.5,13,Downtown
Mangiamo Pizza,583 Washington St,Boston,MA,3.5,43,Brighton
Chipotle Mexican Grill,553 Boylston St,Boston,MA,2.5,76,Back Bay
Rosticeria Cancun 2,145 Meridian St,Boston,MA,4.5,13,East Boston
Jugos Supremo,502 Massachusetts Ave,Boston,MA,4,44,South End
Spyce,241 Washington St,Boston,MA,4,268,Downtown
Pita Downtown,125 Summer St,Boston,MA,3,28,Downtown
Fat Baby,118 Dorchester St,Boston,MA,3.5,139,South Boston
APM coffee,99 Kneeland St,Boston,MA,4.5,32,Chinatown
XHALE,47 Huntington Ave,Boston,MA,2.5,5,Back Bay
Boston Public,234 Berkeley St,Boston,MA,3,8,Back Bay
Panera Bread,200 High St,Boston,MA,2.5,93,Downtown
Shojo,9A Tyler St,Boston,MA,4,851,Chinatown
Domino's Pizza,1260 Boylston St,Boston,MA,2,95,Fenway
Beard Papa's,"31 Harrison Ave, Unit A",Boston,MA,4,454,Chinatown
Nonno's,252 Friend St,Boston,MA,3.5,12,West End
Doretta Taverna & Raw Bar,79 Park Plz,Boston,MA,4,142,Downtown
Southern Proper,600 Harrison Ave,Boston,MA,3.5,195,South End
OliToki,76 Brighton Ave,Boston,MA,4,159,Allston
Chicken and Rice Guys,81 Harvard Ave,Boston,MA,4,46,Allston
Five Spices House,58 Beach St,Boston,MA,3,202,Chinatown
Sons of Boston,19 Union St,Boston,MA,3.5,80,Downtown
Dom's Restaurant,10 Bartlett Pl,Boston,MA,3,8,North End
Bombay Club,1 Faneuil Hall Market Pl,Boston,MA,3,24,Downtown
Vintage Restaurant and Lounge,72 Broad St,Boston,MA,3.5,160,Downtown
Max Brenner - Boston,745 Boylston St,Boston,MA,3,1575,Back Bay
Orinoco,477 Shawmut Ave,Boston,MA,4,598,South End
The Lansdowne Pub,9 Lansdowne St,Boston,MA,3.5,367,Fenway
Joe's American Bar & Grill,181 Newbury St,Boston,MA,3.5,971,Back Bay
VERSUS,42 Province St,Boston,MA,3.5,75,Downtown
Ak's South Boston,309 D St,Boston,MA,3.5,179,South Boston
Dunkin' Donuts,1420 Boylston St,Boston,MA,2.5,8,Fenway
McDonald's,"1 Harborside Dr, Terminal B",Boston,MA,3,16,East Boston
The Tap Trailhouse,19 Union St,Boston,MA,4,304,Downtown
Rustic Kitchen,210 Stuart St,Boston,MA,3.5,295,Bay Village
Hyatt Regency Boston Harbor,101 Harborside Dr,Boston,MA,4,213,East Boston
McDonald's,540 Commonwealth Ave,Boston,MA,2,52,Fenway
Cocobeet,100 City Hall Plz,Boston,MA,4.5,240,Downtown
Garden of Eden,571 Tremont St,Boston,MA,2.5,55,South End
Dunkin',235 Washington St,Boston,MA,3.5,38,Downtown
Prescott,"50 Terminal St, Bldg II, Unit 101",Boston,MA,4,36,Charlestown
Starbucks,84 State St,Boston,MA,3,55,Downtown
Wow Barbecue Food Truck,2 Boylston St,Boston,MA,4,54,Downtown
Asian BBQ and Grill,48 Winter St,Boston,MA,3.5,5,Downtown
Thinking Cup,236 Hanover St,Boston,MA,4,572,North End
Kim's Tofu,160 Brighton Ave,Boston,MA,4.5,248,Allston
Big Daddy's Hot Dog Stand,Bolyston & Darthmouth,Boston,MA,4.5,12,Back Bay
BEERWORKS No. 3 Canal,112 Canal St,Boston,MA,3,484,West End
Su Su Gourmet,70 Tyler St,Boston,MA,3.5,40,Chinatown
Trattoria Ottimo,184 High St,Boston,MA,2.5,7,Downtown
Rebecca's Cafe,28 State St,Boston,MA,4,9,Downtown
Subway,144 Tremont St,Boston,MA,4,5,Downtown
Strega,379 Hanover St,Boston,MA,3.5,527,North End
Sami's,107 Ave Louis Pasteur,Boston,MA,4,63,Longwood
El Triunfo,147 E Berkeley St,Boston,MA,3.5,269,South End
Mela,578 Tremont St,Boston,MA,3.5,621,South End
Bar Mercato,54 Devonshire St,Boston,MA,4,47,Downtown
MMMac & Cheese,1 Faneuil Hall Marketplace,Boston,MA,3.5,181,Downtown
Lucia Ristorante,415 Hanover St,Boston,MA,3.5,541,North End
Scollay Square,21 Beacon St,Boston,MA,3.5,518,Downtown
Bangkok Blue Thai Restaurant,651 Boylston St,Boston,MA,3,117,Back Bay
Dig,800 Boylston St,Boston,MA,4,86,Back Bay
McDonald's,329 Washington St,Boston,MA,2.5,43,Downtown
Four Winds Bar and Grill,266 Commercial St,Boston,MA,3.5,24,North End
The Playwright,658 E Broadway,Boston,MA,2.5,26,South Boston
Blue Yama,418 Market St,Boston,MA,5,10,Brighton
Internal Matter,"35 Channel Center St, Ste 100",Boston,MA,4.5,30,South Boston Waterfront
News,150 Kneeland St,Boston,MA,3,47,Leather District
Bon Me,431 Brookline Ave,Boston,MA,3.5,33,Longwood
A&B Burgers,115 Beverly St,Boston,MA,3.5,58,West End
Chacarero,426 Washington St,Boston,MA,4.5,63,Downtown
Chicken and Rice Guys,280 Washington St,Boston,MA,4,151,Downtown
Symphony Sushi,45 Gainsborough St,Boston,MA,3.5,359,Fenway
Thai Accent Downtown Crossing,417 Washington St,Boston,MA,2.5,26,Downtown
Dorset hall,267 neponset ave,Boston,MA,4.5,6,Dorchester
Great Taste,100 City Hall Plz,Boston,MA,2.5,14,Downtown
Au Bon Pain,75 Francis St,Boston,MA,3,33,Longwood
BBQsmith,Surface Rd & Beach St,Boston,MA,4,27,Chinatown
Tom's Sandwich Shop,36 Northampton St,Boston,MA,4,21,Roxbury
The Kitchen Cafe,104 South St,Boston,MA,4.5,113,Leather District
Jewel of Newbury,254 Newbury St,Boston,MA,3.5,6,Back Bay
The Savant Project,1625 Tremont St,Boston,MA,3,191,Mission Hill
Il Panino Express,264 Hanover St,Boston,MA,4,112,North End
Shrafft's Center Café,529 Main St,Boston,MA,2.5,13,Charlestown
Tasty BBQ,417 Washington St,Boston,MA,3.5,27,Downtown
Flames Restaurant II,746 Huntington Ave,Boston,MA,3.5,194,Mission Hill
Sugar Baking Co & Restaurant,4174 Washington St,Boston,MA,3.5,131,Roslindale
Beijing Kyoto,112 South St,Boston,MA,3,47,Leather District
Au Bon Pain,750 Washington St,Boston,MA,2.5,27,Chinatown
Domino's Pizza,64 Staniford St,Boston,MA,2,79,West End
Salsa's,118 Dorchester St,Boston,MA,3,170,South Boston
Geoffrey's Cafe,142 Berkeley St,Boston,MA,3.5,178,Back Bay
Bouchee,159 Newbury St,Boston,MA,3.5,162,Back Bay
The Hawthorne,500A Commonwealth Ave,Boston,MA,4.5,313,Fenway
Slugger's Dugout,1 Faneuil Hall Market Pl,Boston,MA,3.5,9,Downtown
Rinconcito Salvadoreno,313 Meridian St,Boston,MA,4,5,East Boston
Croissant Du Jour,31 St James Ave,Boston,MA,4,36,Back Bay
Haymarket Pizza,106 Blackstone St,Boston,MA,4,117,Downtown
Panda Express,800 Boylston St,Boston,MA,3,36,Back Bay
Pad Thai Cafe,1116 Boylston St,Boston,MA,4,341,Fenway
The Red Hat,9 Bowdoin St,Boston,MA,3.5,258,Beacon Hill
Harpoon Tap Room,1 Harborside Dr,Boston,MA,2.5,127,East Boston
Daddy's Fried Dough,Park Street T Station Boston Common,Boston,MA,4.5,30,Beacon Hill
Sami's Wrap 'N Roll,654 Centre St,Boston,MA,3.5,38,Jamaica Plain
Agoro's Pizza Bar and Grill,356 Chestnut Hill Ave,Boston,MA,3.5,41,Brighton
Prime Time Pizza & Subs,146 Belgrade Ave,Boston,MA,4,5,Roslindale
Black Lamb,571 Tremont St,Boston,MA,4,98,South End
Boston Sail Loft,80 Atlantic Ave,Boston,MA,4,846,Downtown
Dockside Restaurant & Bar,183 State St Lbby,Boston,MA,2,5,Downtown
Cosi,399 Boylston St,Boston,MA,3,30,Back Bay
Erbaluce,69 Church St,Boston,MA,4,400,Bay Village
The North Star,222 Friend St,Boston,MA,3,80,West End
Abigail's Tea Room,306 Congress St,Boston,MA,4.5,59,NA
Garden Halal Meat,96 Blackstone St,Boston,MA,4,24,Downtown
Sweetwater Tavern,3 Boylston P,Boston,MA,3.5,169,Downtown
Wolfies Bar & Restaurant,81 L St,Boston,MA,3,54,South Boston
Kennedy Fried Chicken,1041 Tremont St,Boston,MA,4,7,Roxbury
Tossed,1 Post Office Square,Boston,MA,2.5,50,Downtown
Certified Meatball,429 W Broadway,Boston,MA,4,149,South Boston
Teresa's Market,571 Washington St,Boston,MA,4.5,90,Brighton
Aceituna Grill,100 Federal St,Boston,MA,4,30,Downtown
Au Bon Pain,One Design Ctr,Boston,MA,3,7,South Boston Waterfront
Emack and Bolio's,8 Park Plz,Boston,MA,2.5,13,Downtown
Tealuxe,10 Huntington Ave,Boston,MA,4,5,Back Bay
La Pastaria,Faneuil Hall Marketplace,Boston,MA,3,12,North End
Steve's Greek Restaurant,316 Newbury St,Boston,MA,3,206,Back Bay
The Crossing,1592 Tremont St,Boston,MA,3.5,38,Mission Hill
Flat Black Coffee Company,260 Franklin St,Boston,MA,4,27,Downtown
Rosie's Bakery,2 South Station,Boston,MA,3,33,Downtown
QDOBA Mexican Eats,540 Commonwealth Ave,Boston,MA,2.5,33,Fenway
Bostonian Market and Cafe,40 Fay St,Boston,MA,3.5,16,South End
Noodle Lab,100 Hanover St,Boston,MA,3.5,104,Downtown
My Brothers Place,27 Buswell St,Boston,MA,3,14,Fenway
Citra Fresh Cafe,221 Longwood Ave,Boston,MA,4,5,Longwood
Sal's Ristorante & Pizzeria,205 L St,Boston,MA,3.5,61,South Boston
Mezcala Tex-Mex Grill,7 N Market St,Boston,MA,3,387,Downtown
UFood Grill,Logan International Airport,Boston,MA,2,64,East Boston
Panera Bread,450 Boylston St,Boston,MA,2.5,163,Back Bay
Jimmy John's,380 Western Ave,Boston,MA,3,29,Brighton
Chinese Dragon,380 Chelsea St,Boston,MA,3,86,East Boston
Downtown Harvard Club of Boston,1 Federal St,Boston,MA,4,31,Downtown
Cafe de Boston - Eatery & Catering,75 Federal St,Boston,MA,4,168,Downtown
Ugi's Subs,68 Warren St,Boston,MA,3.5,12,Roxbury
Ristorante Euno,119 Salem St,Boston,MA,4,275,North End
Pollos A La Brasa Betos,294 Bennington St,Boston,MA,5,8,East Boston
Stoddard's Fine Food & Ale,48 Temple Pl,Boston,MA,3.5,586,Downtown
Atlantic Beer Garden,146 Northern Ave,Boston,MA,2.5,339,South Boston Waterfront
sweetgreen,659 Boylston St,Boston,MA,4,534,Back Bay
Cafe Bonjour,55 Temple Pl,Boston,MA,4.5,123,Downtown
Oishii Boston,1166 Washington St,Boston,MA,4,744,South End
I-CE-NY at Boston,217 Newbury St,Boston,MA,4,91,Back Bay
Noon Mediterranean,267 Washington St,Boston,MA,3.5,43,Downtown
Woodward,"Ames Hotel, 1 Ct St",Boston,MA,3.5,174,Downtown
The Prime Shoppe,104 Faneuil Hall Market Pl,Boston,MA,2,42,Downtown
L'Espalier,774 Boylston St,Boston,MA,4,822,Back Bay
Penguin Pizza,735 Huntington Ave,Boston,MA,3.5,539,Mission Hill
Capo Restaurant,443 West Broadway,Boston,MA,3.5,340,South Boston
Freshii,24 School St,Boston,MA,3.5,152,Downtown
Newbury Pizza & Subs,225 Newbury St Bsmt,Boston,MA,4,10,Back Bay
Ziti's Italian Express,140 Tremont St,Boston,MA,3.5,65,Downtown
Parker's Restaurant,60 School St,Boston,MA,3.5,276,Downtown
UBurger,346 Huntington Ave,Boston,MA,2.5,17,Fenway
Equal Exchange Cafe,226 Causeway St,Boston,MA,4,211,West End
McDonald's,2 S Station,Boston,MA,2,21,Downtown
Nespresso Boutique,800 Boylston St,Boston,MA,3,131,Back Bay
Splash Ultra Lounge & Burger Bar,150 Kneeland St,Boston,MA,2.5,125,Leather District
Auntie Vie's Restaurant,554 Dudley St,Boston,MA,4,5,Dorchester
BiNA osteria,581 Washington St,Boston,MA,2.5,94,Downtown
Neptune Oyster,63 Salem St,Boston,MA,4.5,5115,North End
Subway,"31 Saint James Ave, Ste 110, Fl 1",Boston,MA,2.5,17,Back Bay
Inna's Kitchen - Boston Public Market,100 Hanover St,Boston,MA,4.5,195,Downtown
New York Pizza -Boston,224 Tremont St,Boston,MA,3,268,Downtown
Rhythm 'n Wraps,1096 Commonwealth Ave,Boston,MA,4.5,52,Allston
The Langham,250 Franklin St,Boston,MA,4,233,Downtown
Toro Sushi Cheo Ga Jip,1245 Commonwealth Ave,Boston,MA,2.5,34,Allston
"Greystone Cafe, Bakery, and Provisions",123 Appleton St,Boston,MA,4.5,11,South End
Mass Ave Tavern,94 Mass Ave,Boston,MA,3.5,183,Back Bay
The Proper Slice Pizzeria Back Bay,222 Newbury St,Boston,MA,3.5,26,Back Bay
Vito's Tavern,54 Salem St,Boston,MA,3.5,280,North End
Piccola Venezia,263 Hanover St,Boston,MA,2.5,148,North End
The Brewer's Fork,7 Moulton St,Boston,MA,4.5,383,Charlestown
Sam Adams,Boston Logan International Airport,Boston,MA,4,26,East Boston
Flight Club Darts Boston,"60 Seaport Blvd, Ste 215",Boston,MA,4,18,South Boston Waterfront
Marliave,10 Bosworth St,Boston,MA,4,1295,Downtown
Trade,540 Atlantic Ave,Boston,MA,3.5,550,Downtown
Squeeze Juice Company,225 Franklin St,Boston,MA,3.5,28,Downtown
Dorset Hall,367 Neponset Ave,Boston,MA,3,230,Dorchester
Viva Burrito,66 Staniford St,Boston,MA,3.5,283,West End
The Back Bay Hotel,"350 Stuart St, Back Bay",Boston,MA,4,79,Back Bay
Bennigan's,191 Stuart St,Boston,MA,2.5,16,Downtown
BCK Express,"28 Damrell St, Ste 107",Boston,MA,2,17,South Boston
Clink,215 Charles St,Boston,MA,3,403,West End
Legal Sea Foods,255 State St,Boston,MA,3.5,1321,Downtown
Wrapmi,66 Kneeland St,Boston,MA,3.5,46,Chinatown
Dig,557 Boylston St,Boston,MA,4,488,Back Bay
ZAPS,141 Brighton Ave,Boston,MA,4.5,11,Allston
Golden Chef,1495 Dorchester Ave,Boston,MA,3.5,6,Dorchester
Carrot Flower,703 Centre St,Boston,MA,4.5,39,Jamaica Plain
Jacky's Table,1414 Commomwealth Ave,Boston,MA,3.5,102,Allston
Dim Sum Chef,1095 Commonwealth Ave,Boston,MA,4,87,Allston
Tatte Bakery & Cafe,1352 Boylston St,Boston,MA,4,137,Fenway
Teri-Yummy,196 Quincy St,Boston,MA,3,35,Roxbury
Golden House,303 W Broadway St.,Boston,MA,3,8,South Boston
Beacon Street Locale,495 Beacon St,Boston,MA,4,32,Back Bay
Ducali Pizzeria & Bar,289 Causeway St,Boston,MA,3.5,279,North End
Lulu's Allston,421 Cambridge St,Boston,MA,4,493,Allston
Ray's Sub Shop,211 Harrison Ave,Boston,MA,4,9,Chinatown
Rinas Pizzeria & Cafe,371 Hanover St,Boston,MA,4.5,188,North End
Blue Fuji,106 Cambridge St,Boston,MA,3,10,Beacon Hill
Smile Thai Noodles,1095 Commonwealth Ave,Boston,MA,3.5,76,Allston
Lincoln Tavern and Restaurant,425 W Broadway,Boston,MA,4,859,South Boston
Bocca Buona,169 Chestnut Hill Ave,Boston,MA,2.5,11,Brighton
Citrus & Salt,142 Berkeley St,Boston,MA,4,554,Back Bay
The Pasta Pot,NA,Boston,MA,2.5,14,South Boston
Revival Cafe+Kitchen,103 Newbury St,Boston,MA,4.5,6,Back Bay
Chili's Grill & Bar,100 Huntington Ave,Boston,MA,3,16,Back Bay
Bennett's Sandwich Shop,84 Peterborough St,Boston,MA,4.5,69,Fenway
Tender Greens,"100 Huntington Ave, Ste K006A",Boston,MA,3,79,Back Bay
Wai Wai Restaurant,26 Oxford St,Boston,MA,3.5,250,Chinatown
Stardust - Inspired Mediterranean,1753 Centre St,Boston,MA,4.5,25,West Roxbury
Fins Sushi and Grill,240 Cambridge St,Boston,MA,3.5,172,Beacon Hill
Mantra Restaurant,52 Temple Pl,Boston,MA,2.5,245,Downtown
The West Street Grille,15 West St,Boston,MA,4,9,Downtown
Boston Chowda,1 Faneuil Hall Market Pl,Boston,MA,4,1035,Downtown
Bubor Cha Cha,45 Beach St,Boston,MA,3,345,Chinatown
Raising Cane's Chicken Fingers,949 Commonwealth Ave,Boston,MA,4,300,Allston
Coppersmith,40 West 3rd St,Boston,MA,3.5,520,South Boston
The Elephant Walk,1415 Washington St,Boston,MA,4,192,South End
Boloco,133 Federal St,Boston,MA,4,117,Downtown
Pizza di Napoli,435 Faneuil St,Boston,MA,3,23,Brighton
Sbarro,200 Terminal B,Boston,MA,1.5,12,East Boston
Shake Shack,322 Washington St,Boston,MA,2,31,Downtown
Bon Me - Fort Point,313 Congress St,Boston,MA,3.5,65,South Boston Waterfront
Upper Crust Pizzeria,222 Newbury St,Boston,MA,3.5,164,Back Bay
Happy Owl Cafe,5 - 7 Henshaw St,Boston,MA,3,6,Brighton
Vejigantes,57 W Dedham St,Boston,MA,3.5,467,South End
J Pace & Son,1 Park Ln,Boston,MA,4,154,South Boston Waterfront
Rice Burg,NA,Boston,MA,3.5,54,East Boston
Stoked Wood Fired Pizza,NA,Boston,MA,4.5,72,NA
Todd English's Bonfire,"1 Harborside Dr, Terminal B, Gates B-30 to B-36",Boston,MA,2.5,109,East Boston
Limoncello Ristorante,190 North St,Boston,MA,4,700,North End
North End Bakery,"70 Faneuil Hall Market Pl, Ste 72",Boston,MA,2.5,35,Downtown
Match,94 Massachusetts Ave,Boston,MA,3,258,Back Bay
Dana Farber Cancer Institute Cafeteria,44 Binney St,Boston,MA,4.5,12,Longwood
"MOOYAH Burgers, Fries & Shakes",140 Tremont St,Boston,MA,4,116,Downtown
TKK Fried Chicken,1 Brighton Ave,Boston,MA,4,24,Allston
Salsa Corner Food,417 Washington St,Boston,MA,3.5,5,Downtown
La Baguette Restaurant,1229 Dorchester Ave,Boston,MA,3,8,Dorchester
Sel de la Terre,255 State St,Boston,MA,3.5,270,Downtown
Crush Pizza,107 State St,Boston,MA,3.5,229,Downtown
Bricco Suites,241 Hanover St,Boston,MA,3.5,24,North End
Boston Park Plaza,50 Park Plz,Boston,MA,2.5,1075,Downtown
Monument Restaurant & Tavern,251 Main St,Boston,MA,4.5,202,Charlestown
Lion's Tail,354 Harrison Ave,Boston,MA,4.5,129,South End
P.F. Changs China Bistro,111 Huntington Ave,Boston,MA,2,15,Back Bay
The Vault,105 Water St,Boston,MA,3,56,Downtown
Cunard Tavern,24 Orleans St,Boston,MA,3.5,135,East Boston
Boloco - Boston,50 Congress St,Boston,MA,3.5,90,Downtown
Porto,Ring Rd,Boston,MA,3.5,245,Back Bay
Six Burner,130 Dartmouth St,Boston,MA,3,81,South End
Club Café,209 Columbus Ave,Boston,MA,3,359,Back Bay
Ariana Restaurant,384 Western Ave,Boston,MA,4.5,417,Brighton
Vinoteca di Monica,143 Richmond St,Boston,MA,3.5,412,North End
The Littlest Bar,102 Broad St,Boston,MA,3.5,81,Downtown
Libertine,125 Salem St,Boston,MA,4,19,North End
Taqueria Jalisco,291 Bennington St,Boston,MA,4.5,366,East Boston
Blue Mountain Jamaican Restaurant,884 Morton St,Boston,MA,4,26,Dorchester
Lollicup Spice King,714 Commonwealth Ave,Boston,MA,3,19,Fenway
Juicy Spot Cafe,16 Tyler St,Boston,MA,3.5,132,Chinatown
Bar Mezzana,360 Harrison Ave,Boston,MA,4.5,346,South End
Cafe Artigiano,8 City Hall Ave,Boston,MA,4.5,54,Downtown
Q Restaurant,660 Washington St,Boston,MA,4,1054,Chinatown
Trophy Room,26 Chandler St,Boston,MA,3.5,187,South End
Brandy Pete's,267 Franklin St,Boston,MA,3.5,75,Downtown
Futago Udon,508 Park Dr,Boston,MA,4.5,282,Fenway
Cafe 1010,1010 Massachusetts Ave,Boston,MA,3,6,South Boston
Osaka Sushi Express,106 Cambridge St,Boston,MA,3.5,9,Beacon Hill
Boloco,247 Newbury St,Boston,MA,3,106,Back Bay
Victory Pub,1004 Bennington St,Boston,MA,3.5,8,East Boston
Pulcinella Mozzarella Bar and Restaurant,78 Salem St,Boston,MA,3.5,37,North End
303 Café,303 Sumner St,Boston,MA,3.5,121,East Boston
Caffe Bella Vita,30 Charles St,Boston,MA,2.5,165,Beacon Hill
Italian Cafe,65 Broad St,Boston,MA,4.5,44,Downtown
Deli One,85 Arch St,Boston,MA,4,64,Downtown
The Wholy Grain,275 Shawmut Ave,Boston,MA,4,143,South End
Susan's Deli of Course,695 Atlantic Ave,Boston,MA,3.5,84,Leather District
Food For Thought,567 Bennington St,Boston,MA,5,5,East Boston
Tavern of Tales,1478 Tremont St,Boston,MA,5,12,Mission Hill
House of Blues Boston Restaurant & Bar,15 Lansdowne St,Boston,MA,2,45,Fenway
James Hook & Co,440 Atlantic Ave,Boston,MA,4,1277,Downtown
Au Bon Pain,700 Atlantic Ave,Boston,MA,2,39,Downtown
Tremont 647,647 Tremont St,Boston,MA,3.5,733,South End
The Well Coffee House,"2 S Station, Ste A6",Boston,MA,4.5,71,Downtown
Pan Thai Restaurant,14A Westland Ave,Boston,MA,3.5,53,Fenway
MC Kitchen,401 Park Dr,Boston,MA,4.5,5,Fenway
BBQ Chicken,182 Harvard Ave,Boston,MA,3.5,235,Allston
Starbucks,45 Broad St,Boston,MA,3,12,Downtown
Chicken Lou's,50 Forsyth St,Boston,MA,4,116,Fenway
The Astro Diner,151 Belgrade Ave,Boston,MA,4,13,Roslindale
Arya Trattoria,253 Hanover St,Boston,MA,4,248,North End
Inaka,72 Brighton Ave,Boston,MA,4,96,Allston
Turner Fisheries,"The Westin Copley Pl, 10 Huntington Ave",Boston,MA,3.5,221,Back Bay
Bob's Southern Bistro,604 Columbus Ave,Boston,MA,4,39,Roxbury
Bricco Salumeria and Pasta Shoppe,11 Board Alley,Boston,MA,4.5,102,North End
Bertucci's,22 Merchants Row,Boston,MA,2.5,134,Downtown
Boston & Maine Fish Co,200 Faneuil Hall Marketplace,Boston,MA,3.5,194,Downtown
Hamersley's Bistro,553 Tremont St,Boston,MA,4,381,South End
Quality Cafe,50A Beach St,Boston,MA,4,7,Chinatown
Quiznos,263 Huntington Ave,Boston,MA,3.5,7,Fenway
McDonald's,1 Fleet Center,Boston,MA,2,9,Beacon Hill
Tasty Burger,69 L St,Boston,MA,2.5,124,South Boston
